Date,Open,High,Low,Close,Volume,ETF_Open,ETF_High,ETF_Low,ETF_Close,ETF_Volume,STK_MA7,STK_MA21,STK_RSI,STK_MACD,ETF_MA7,ETF_MA21,ETF_RSI,ETF_MACD
2016-04-26,100.58,101.93,100.58,101.01,40792313,42.432,42.53,42.043,42.179,7548842,102.68857142857142,105.15714285714287,26.676384812429347,0.10939623775048801,42.850428571428566,43.075809523809525,30.869829552257542,0.16126967579895535
2016-04-27,92.926,95.55,92.617,94.678,112434674,41.642,42.033,41.487,41.983,13099356,101.35114285714285,104.70180952380952,20.67562985597904,-0.6072776245379288,42.642714285714284,43.022380952380956,35.48951031578562,0.08271775074589982
2016-04-28,94.484,94.746,91.232,91.792,81721131,42.053,42.198,41.32,41.457,23240027,99.67999999999999,104.02285714285715,17.295290197276984,-1.392075919783423,42.394714285714294,42.93185714285714,29.976373177888675,-0.0217285466688395
2016-04-29,90.98,91.688,89.548,90.739,69258022,41.223,41.292,40.794,41.096,12195498,97.827,103.31995238095239,15.067781389119588,-2.075082265975368,42.08228571428571,42.82819047619047,27.9614323990469,-0.132109793399259
2016-05-02,90.957,91.068,89.441,90.641,48928736,41.183,41.442,41.009,41.397,12845271,96.12285714285714,102.56666666666668,9.100507811986176,-2.5943712008439945,41.83828571428571,42.723190476190474,28.119845961056242,-0.1930739064399063
2016-05-03,91.184,92.676,90.68,92.132,57833504,41.114,41.203,40.881,41.029,12833077,94.67171428571429,101.83200000000001,8.9219143513901,-2.852715851230016,41.64628571428572,42.60852380952381,16.395739845981012,-0.2679936655864026
2016-05-04,92.152,92.829,90.816,91.174,39613522,40.833,41.009,40.775,40.891,11520510,93.16657142857143,101.11171428571429,8.246577977855594,-3.0990346986694277,41.433142857142855,42.50719047619047,15.827922017967964,-0.3346459707229812
2016-05-05,91.543,91.612,90.259,90.804,35564617,41.009,41.101,40.813,40.91,13890240,91.70857142857143,100.32095238095238,9.02521362346485,-3.2862185854248906,41.25185714285714,42.386857142857146,17.00929308979731,-0.381537138898679
2016-05-06,90.931,91.008,89.449,90.296,43943729,40.735,41.213,40.735,41.213,9462131,91.08257142857144,99.61790476190477,9.967377365749542,-3.4359470598296014,41.14185714285714,42.31066666666666,19.700272404413354,-0.3897562918693964
2016-05-09,90.57,91.32,90.171,90.366,31804157,41.233,41.407,41.183,41.213,7730936,90.87885714285714,98.91247619047618,10.673618593465704,-3.508515556188499,41.107000000000006,42.23447619047619,21.103327409385358,-0.3917541320388196
2016-05-10,90.891,91.125,89.704,90.979,33492603,41.34,41.749,41.292,41.749,14262151,90.91314285714286,98.21957142857143,12.729082488541039,-3.476487847567242,41.20028571428571,42.18938095238096,30.191115593317363,-0.34609712211983634
2016-05-11,91.037,91.125,90.044,90.093,24986431,41.642,41.876,41.447,41.467,7332028,90.83485714285715,97.41876190476191,12.921248131893137,-3.4824548810113782,41.21028571428571,42.11690476190476,29.401408347178275,-0.32887756025032644
2016-05-12,90.296,90.356,87.133,87.979,76624902,41.603,41.603,41.067,41.35,9571558,90.24157142857143,96.44442857142857,11.651213882677666,-3.616081988342117,41.256142857142855,42.017999999999994,34.78131493991731,-0.32097189143232896
2016-05-13,87.649,89.274,87.649,88.154,43567098,41.32,41.574,41.124,41.173,11196161,89.81014285714286,95.47557142857143,12.8684123928915,-3.665606565443497,41.29642857142857,41.911142857142856,32.85147379253955,-0.32523985014834267
2016-05-16,89.976,91.924,89.255,91.427,61321587,41.213,41.847,41.213,41.749,6555060,89.89914285714285,94.76542857142856,26.993806098914234,-3.401540561002207,41.41628571428572,41.83952380952381,44.48717932748195,-0.27892853745976964
2016-05-17,92.08,92.225,90.579,91.047,45087968,41.622,41.823,41.2,41.33,10190180,90.00642857142857,94.14671428571428,37.794957947621555,-3.1862006365994517,41.433,41.73919047619048,42.081008831158385,-0.27289057410023076
2016-05-18,91.701,92.722,91.437,92.09,42224835,41.223,41.73,41.163,41.407,11178086,90.25271428571429,93.60385714285715,51.14333941712656,-2.8979747626474506,41.46071428571429,41.65414285714286,49.31954254478122,-0.25890766179175984
2016-05-19,92.168,92.168,91.125,91.737,30385734,41.311,41.359,40.934,41.183,8842929,90.36099999999999,93.03371428571428,54.046383331442584,-2.667290960973972,41.37985714285714,41.55414285714286,51.22985560723273,-0.2628708198202574
2016-05-20,92.168,92.937,92.05,92.732,30922310,41.407,41.774,41.377,41.681,6020714,90.73799999999999,92.56523809523809,57.90309163121598,-2.376786091161719,41.41042857142857,41.486333333333334,53.80289213892862,-0.22325368357682862
2016-05-23,93.364,94.65,93.171,93.909,37195696,41.661,41.838,41.565,41.574,8622665,91.58514285714286,92.16614285714286,56.879597305744134,-2.028204941409527,41.44242857142857,41.44828571428572,57.84624220850915,-0.19820602773280882
2016-05-24,94.68,95.528,94.309,95.342,30438731,41.769,42.452,41.769,42.383,9698918,92.612,91.86290476190477,65.56385355355528,-1.6176732150634052,41.61528571428572,41.44828571428572,68.00193027219427,-0.11178742525977015
2016-05-25,96.092,97.134,95.547,96.998,35401739,42.56,42.813,42.501,42.676,10081730,93.40785714285714,91.67185714285714,71.10248017201994,-1.1454939626262615,41.74771428571428,41.47195238095238,69.98641897242877,-0.01943339283491241
2016-05-26,97.075,98.102,96.063,97.787,56007085,42.676,42.876,42.589,42.813,6669313,94.37071428571429,91.81990476190477,75.0417863842625,-0.6995587196897333,41.95957142857143,41.51147619047619,68.81467522027154,0.06407399317128437
2016-05-27,96.841,97.846,96.652,97.729,35434339,42.804,43.076,42.755,43.076,7983982,95.17628571428573,92.10261904761904,74.63365667147056,-0.34683385733559646,42.198,41.58857142857143,70.63122901686883,0.14974987687219254
2016-05-31,96.998,97.778,96.239,97.251,40046258,43.057,43.163,42.851,43.123,12665126,95.96400000000001,92.41271428571429,71.17488176931472,-0.10466100099162645,42.47514285714286,41.685095238095236,67.06408322431761,0.21891759342564399
2016-06-01,96.432,96.94,95.761,95.886,28795510,42.959,43.109,42.89,42.999,7036167,96.41457142857143,92.6624761904762,68.94499306918495,-0.022620603559843744,42.663428571428575,41.761380952380954,69.80351577630589,0.26072229906237965
2016-06-02,95.049,95.283,94.105,95.167,39671824,42.823,42.959,42.607,42.959,7959873,96.5942857142857,92.807,75.86728076420448,-0.015442279605494491,42.861285714285714,41.85328571428571,71.22131337454547,0.28731319608190375
2016-06-03,95.235,95.703,94.904,95.361,26032342,42.9,42.954,42.627,42.833,8505257,96.597,93.00638095238095,75.90023711186629,0.005833527248839232,42.92557142857144,41.9457619047619,72.1925130987446,0.2948210134495497
2016-06-06,95.429,99.223,95.0,96.054,23399089,42.89,43.09,42.851,42.939,8852875,96.46214285714287,93.25638095238095,70.41383561406558,0.07771817903217482,42.96314285714286,42.04238095238095,68.1957183624648,0.3057992633706377
2016-06-07,96.657,97.261,96.374,96.442,21261857,43.076,43.213,43.067,43.114,4520044,96.27,93.54904761904761,73.78538038682692,0.16410395260562893,43.006142857142855,42.13290476190476,79.47785819144423,0.3248756783986124
2016-06-08,96.432,96.959,96.101,96.354,19634691,43.105,43.273,43.039,43.203,8356766,96.07357142857143,93.83419047619047,70.52763325752096,0.22289504070329258,43.02428571428572,42.227666666666664,79.55891997569965,0.34321901577496305
2016-06-09,95.926,97.377,95.886,97.046,26357497,43.029,43.263,42.999,43.213,13244604,96.0442857142857,94.12309523809525,74.75058265300626,0.3216185992903178,43.03714285714286,42.297380952380955,85.94192591955141,0.3544769693800731
2016-06-10,95.955,96.75,95.906,96.258,26692624,42.88,43.024,42.735,42.88,8481761,96.09742857142858,94.41666666666667,66.76174168713968,0.3324405486187203,43.02014285714286,42.364666666666665,72.54606956914454,0.3326935772543962
2016-06-13,96.11,96.531,94.563,94.796,36532227,42.501,42.755,42.393,42.403,12135131,96.04442857142858,94.74128571428571,54.10534103883415,0.2205040069401889,42.940714285714286,42.41480952380952,63.68438399089422,0.27378415519291366
2016-06-14,94.777,95.901,94.222,94.914,31680335,42.307,42.569,42.198,42.501,8621836,95.98057142857144,95.06319047619047,47.744519322468044,0.13970467648617557,42.89328571428571,42.47804761904762,52.54529735304815,0.23232766605422484
2016-06-15,95.265,95.838,94.495,94.602,26709300,42.569,42.651,42.343,42.412,7255184,95.77314285714286,95.21438095238096,35.28978382931518,0.04991939278019686,42.818,42.50961904761905,43.75591267143664,0.19010018691646025
2016-06-16,93.929,95.195,93.56,95.0,31329507,42.179,42.55,41.944,42.482,9837734,95.56714285714285,95.40261904761905,32.026312337370186,0.010755203064348962,42.727714285714285,42.56447619047619,41.91499727073271,0.1604336413023546
2016-06-17,94.095,94.125,92.81,92.839,56080025,42.394,42.492,42.007,42.198,11692491,95.06499999999998,95.43828571428571,25.19277593824073,-0.19243902196161855,42.58414285714286,42.60214285714286,28.77175995995904,0.11270704697447087
2016-06-20,93.492,94.046,92.546,92.616,34353316,42.571,42.743,42.364,42.374,6994071,94.43214285714286,95.48014285714287,25.86188934881085,-0.36723291311346884,42.464285714285715,42.658857142857144,32.95402801030674,0.08806989133895371
2016-06-21,92.459,93.832,92.204,93.404,32787026,42.502,42.767,42.463,42.668,5851583,94.02442857142857,95.51214285714286,36.24778363170774,-0.4371343046071985,42.434000000000005,42.70585714285715,43.00802678406738,0.09121662249244622
2016-06-22,93.735,94.359,92.859,93.063,26879714,42.678,42.835,42.473,42.512,6626376,93.77685714285714,95.47185714285715,37.83252364912612,-0.5141210437591894,42.449571428571424,42.750523809523806,40.99879155296691,0.08019806003444074
2016-06-23,93.433,93.774,92.761,93.589,31379225,42.797,43.138,42.638,43.099,9944778,93.58757142857142,95.38838095238096,40.131432327707664,-0.5266192462998305,42.535000000000004,42.78461904761905,54.51766278422304,0.11747755599999721
2016-06-24,90.482,92.183,90.229,90.96,64987579,41.581,42.285,41.355,41.473,24099675,93.06728571428572,95.10085714285715,26.663001615055606,-0.7401307241159998,42.40085714285714,42.727333333333334,33.57974899862978,0.01563696103284684
2016-06-27,90.57,90.619,89.109,89.635,45491756,41.138,41.138,40.443,40.611,18889728,92.30085714285714,94.71266666666668,21.28090453987572,-1.0046752640105296,42.13357142857143,42.62247619047619,25.703746775412043,-0.13309441064834715
2016-06-28,90.472,91.213,89.732,91.145,39565203,41.062,41.413,40.993,41.413,13511673,92.05885714285715,94.39914285714286,30.377457965397028,-1.0800343734548363,42.021428571428565,42.543285714285716,34.73738054462419,-0.18412788520599577
2016-06-29,91.515,92.08,91.184,91.934,32943084,41.698,42.119,41.683,42.052,10716299,91.96142857142856,94.14595238095238,30.88257289211988,-1.063828155800607,41.975428571428566,42.49228571428572,41.0596025604752,-0.1710386942160511
2016-06-30,91.973,93.267,91.836,93.102,34702639,42.149,42.532,42.052,42.512,13624024,91.91828571428572,94.01338095238096,38.523636324412294,-0.9458337897660982,41.95314285714285,42.469095238095235,47.22054370678433,-0.12213931444654236
2016-07-01,92.995,93.944,92.839,93.384,25603482,42.542,42.74,42.482,42.609,7625605,91.96414285714286,93.92847619047619,44.38345261564289,-0.8201136022488527,41.967,42.45242857142857,51.650640909758195,-0.07469804181292261
2016-07-05,92.898,92.907,91.99,92.556,27859251,42.384,42.443,42.169,42.327,8855987,91.81657142857144,93.79490476190476,41.1219879084557,-0.7783201379290716,41.85671428571429,42.428333333333335,48.64570350544212,-0.05917342032716988
2016-07-06,92.128,93.161,91.906,93.034,30109590,42.159,42.599,42.012,42.581,8009336,92.11285714285714,93.65109523809524,44.16926962528858,-0.698575171434328,42.015,42.41128571428572,51.28244032205889,-0.02607380611095067
2016-07-07,93.199,93.979,93.122,93.433,24360033,42.552,42.787,42.433,42.59,6177761,92.65542857142857,93.50780952380953,44.17342153503178,-0.5963068908879166,42.297714285714285,42.38633333333333,50.827205773348545,0.0008740261793676041
2016-07-08,93.969,94.359,93.54,94.154,27265101,42.797,43.287,42.748,43.258,13005526,93.08528571428572,93.40304761904761,55.475972284778585,-0.45187098002234904,42.56128571428571,42.38895238095238,57.667823957270045,0.07526478907144707
2016-07-11,94.222,95.099,94.213,94.445,23269626,43.393,43.604,43.354,43.513,5931421,93.444,93.27919047619048,57.57349889805141,-0.3103457395433793,42.769999999999996,42.403238095238095,58.146187839501245,0.15303231225958314
2016-07-12,94.63,95.148,94.583,94.874,22288127,43.806,43.923,43.668,43.865,16341935,93.69714285714285,93.21328571428572,56.27347210755986,-0.16170521507075364,42.96328571428571,42.45014285714286,58.49056592156791,0.24029709752367978
2016-07-13,94.864,95.118,94.309,94.339,22399014,43.992,44.021,43.849,43.875,10823625,93.83357142857143,93.1915238095238,55.356842924013776,-0.08608423190763403,43.14414285714286,42.5202380952381,59.8725190731254,0.3067262358642324
2016-07-14,94.845,96.403,94.777,96.199,36057603,44.12,44.256,44.021,44.158,15798820,94.35400000000001,93.25271428571429,59.85351851117871,0.1225200623872098,43.40571428571429,42.59914285714286,58.02394289857023,0.3778518999673537
2016-07-15,96.334,96.706,95.926,96.199,30331958,44.306,44.306,43.992,44.12,4962811,94.80614285714286,93.3287619047619,74.67734328351558,0.28456023526906904,43.62557142857143,42.68047619047619,76.41189362008241,0.4262397917864078
2016-07-18,96.12,97.512,96.025,97.222,36732486,44.188,44.462,44.11,44.414,4190167,95.34742857142858,93.43457142857143,86.7836709769251,0.48987877259509105,43.88614285714285,42.77247619047619,92.79765894684496,0.4827460911684369
2016-07-19,96.959,97.387,96.745,97.261,22690490,44.335,44.423,44.25,44.316,4539653,95.7912857142857,93.64514285714286,84.58493540101911,0.6482693215246513,44.03728571428571,42.87333333333333,88.82053991883178,0.5136983645740969
2016-07-20,97.387,97.836,97.129,97.347,25320799,44.658,44.972,44.6,44.894,5474630,96.20585714285713,93.87042857142858,83.25347079917083,0.7718371952270218,44.23457142857143,42.993333333333325,88.63512744945832,0.5782028709224107
2016-07-21,97.222,98.369,96.541,96.831,30952856,44.904,44.962,44.551,44.658,5568875,96.48542857142856,94.03361904761904,74.9031653467819,0.8186913732533583,44.347857142857144,43.08809523809524,81.06543105532245,0.6033251722389252
2016-07-22,96.666,96.706,95.742,96.082,26506075,44.63,44.923,44.531,44.923,4802179,96.73442857142857,94.17738095238094,66.96001999780734,0.786321383122953,44.497571428571426,43.20290476190476,81.94367720949428,0.6372719875468675
2016-07-25,95.683,96.258,94.388,94.796,39095508,44.845,44.948,44.726,44.865,4330597,96.534,94.23485714285714,63.31431278097959,0.6494124577145328,44.598571428571425,43.287,87.34549699151357,0.6519793558075406
2016-07-26,94.289,95.41,93.899,94.144,41543558,44.913,45.094,44.746,44.962,9240307,96.24042857142857,94.38647619047619,56.464011088924295,0.48273552233511907,44.71885714285714,43.45314285714286,86.73248959757642,0.6638101502475777
2016-07-27,101.53,101.62,100.07,100.26,92280275,45.452,45.452,45.119,45.334,11130329,96.67442857142858,94.89242857142857,73.86562252435726,0.8345329601736466,44.85028571428571,43.67804761904762,88.06881208852293,0.6951897168288355
2016-07-28,100.15,101.72,100.14,101.61,38147287,45.394,45.497,45.183,45.364,6457375,97.2957142857143,95.3907619047619,74.96651479711154,1.2083396939767823,45.0,43.86619047619048,85.50235967733207,0.7142456197990086
2016-07-29,101.47,101.82,100.97,101.49,25483464,45.559,45.639,45.394,45.541,10802516,97.88757142857143,95.84580952380952,73.86355930939033,1.4778653151162473,45.09242857142858,44.032333333333334,85.11080291151274,0.7351555652052753
2016-08-01,101.68,103.38,101.68,103.28,37755686,45.532,45.707,45.447,45.619,7992988,98.80885714285715,96.33047619047618,76.06996643933886,1.814982365124493,45.22971428571429,44.180285714285716,83.5501143191654,0.7493823820881929
2016-08-02,103.28,103.3,101.29,101.75,32274886,45.532,45.629,45.06,45.276,11336541,99.61857142857143,96.72885714285715,71.64806911239862,1.9363705682349348,45.280142857142856,44.30728571428571,73.76993517720433,0.724626955063826
2016-08-03,102.08,103.07,102.04,103.02,28107157,45.237,45.432,45.227,45.432,8141958,100.79342857142856,97.22714285714285,70.6359290259029,2.1107189260196435,45.36114285714286,44.45514285714286,72.58865212190038,0.7094182648873186
2016-08-04,103.38,103.79,103.08,103.67,25774059,45.442,45.697,45.404,45.678,8545262,102.1542857142857,97.73361904761904,71.74710362668341,2.27511471714989,45.46342857142857,44.602619047619044,75.7265518295339,0.7090420174283807
2016-08-05,104.06,105.4,103.97,105.23,34200101,45.825,46.139,45.776,46.119,6185453,102.86428571428571,98.29538095238095,72.60359032310885,2.5024320496063552,45.57557142857143,44.77066666666667,76.85039336191964,0.7358464729243295
2016-08-08,105.28,106.11,104.92,106.11,26154976,46.168,46.286,46.011,46.109,5324959,103.50714285714285,98.86471428571429,73.84532465460339,2.722211360794674,45.682,44.90642857142858,79.04113990716701,0.7476636791057771
2016-08-09,105.98,106.67,105.76,106.54,26028603,46.109,46.325,46.109,46.207,15219651,104.22857142857143,99.44066666666666,74.32139261122288,2.8976827714317466,45.777142857142856,45.03471428571429,75.18220136074018,0.7562194539874696
2016-08-10,106.44,106.63,105.51,105.75,22767897,46.226,46.246,46.001,46.06,3627992,104.58142857142857,99.95857142857143,73.25927079613882,2.9391184034530227,45.84014285714286,45.13923809523809,77.83955476975642,0.7425783151741214
2016-08-11,106.26,106.66,105.6,105.68,23833284,46.207,46.355,46.158,46.226,5365500,105.14285714285714,100.49861904761904,75.94895636080433,2.9325039453106854,45.975857142857144,45.25119047619047,76.93261633854638,0.7366705475548443
2016-08-12,105.53,106.18,105.53,105.93,18276547,46.216,46.216,46.08,46.178,3531227,105.55857142857144,100.96200000000002,81.88795960897974,2.913845849098749,46.08242857142857,45.34738095238095,77.25197132356686,0.7198177889066386
2016-08-15,105.89,107.25,105.83,107.19,25003629,46.236,46.491,46.202,46.403,8447913,106.06142857142856,101.48538095238094,86.10649832804764,2.966534282561213,46.18599999999999,45.45609523809524,78.3996842342943,0.7163597268442956
2016-08-16,107.34,107.93,106.94,107.1,33480899,46.325,46.325,46.06,46.06,4623751,106.32857142857144,101.9557619047619,78.4053155234489,2.9668282485781106,46.177571428571426,45.534476190476184,64.47368385062546,0.678124951988103
2016-08-17,106.83,107.09,106.08,106.93,23217740,46.08,46.1,45.776,46.041,5394292,106.44571428571429,102.41619047619047,74.4935542317763,2.9196873017414617,46.16785714285714,45.61661904761905,63.55626716468255,0.6389253426051837
2016-08-18,106.96,107.31,106.75,106.81,19296763,46.031,46.109,45.889,46.06,3614740,106.48428571428572,102.86680952380955,74.4935542317763,2.839908072148731,46.14685714285714,45.67214285714286,61.094484456895046,0.6024478669621018
2016-08-19,106.5,107.4,106.1,107.08,25057769,45.933,46.128,45.825,46.09,4884975,106.67428571428572,103.35485714285716,70.34261231426161,2.7665778145231172,46.15114285714286,45.74033333333333,60.279353625530014,0.5693963077891695
2016-08-22,106.59,106.77,105.6,106.25,25105654,45.962,46.138,45.884,46.09,4721905,106.75571428571428,103.83904761904763,76.04166654345104,2.6113865549643265,46.13171428571428,45.795904761904765,70.8932233098023,0.5370123647586595
2016-08-23,106.33,107.04,106.27,106.58,19390253,46.226,46.365,46.216,46.256,8469760,106.84857142857142,104.40019047619047,73.11688298394338,2.486363356677927,46.142857142857146,45.86214285714286,71.04187896088541,0.5187626958343685
2016-08-24,106.3,106.48,105.43,105.78,23001540,46.236,46.256,45.894,46.001,6944124,106.64714285714285,104.95428571428572,63.43949033271941,2.2962584194828395,46.08542857142857,45.91161904761905,58.2104723869107,0.47821081624029915
2016-08-25,105.15,105.63,104.46,105.32,23392897,45.923,46.158,45.844,46.1,6032018,106.39285714285714,105.1952380952381,50.666666561580165,2.0844524610595414,46.09114285714286,45.948095238095235,49.41538418965213,0.4488871405897825
2016-08-26,105.17,105.7,104.1,104.7,27370509,46.07,46.452,45.869,46.119,12358120,106.07428571428571,105.34238095238094,39.13713396796303,1.8452944883796363,46.10228571428571,45.984047619047615,50.305997121001184,0.42231289738109723
2016-08-29,104.4,105.2,104.08,104.59,23921658,46.1,46.365,46.1,46.295,7123470,105.75714285714285,105.49,34.197730878643625,1.6281160825662795,46.13585714285715,46.01995238095238,52.57009302804831,0.4107198248115367
2016-08-30,103.6,104.29,103.3,103.78,22815497,46.207,46.305,45.982,46.139,5833593,105.28571428571429,105.51380952380953,34.08723740271053,1.3747926468712848,46.142857142857146,46.044714285714285,52.295176797133955,0.38451192094864695
2016-08-31,103.46,104.35,103.44,103.89,27265644,46.08,46.129,45.913,46.07,11386483,104.94857142857144,105.61571428571428,35.634028812379285,1.169427645721413,46.14,46.08252380952381,45.19704394534577,0.3540924871991038
2016-09-01,103.93,104.57,103.42,104.5,25052908,46.05,46.246,45.844,46.207,9385405,104.65142857142858,105.68619047619048,39.15022753443038,1.043863298430523,46.132999999999996,46.11942857142857,50.84646776891395,0.33715313041870587
2016-09-02,105.45,105.75,104.59,105.48,26313135,46.432,46.54,46.207,46.413,7039116,104.60857142857142,105.77238095238094,36.4500791584309,1.01176743319202,46.191857142857145,46.154428571428575,50.29515897040595,0.33647240211020346
2016-09-06,105.65,106.04,105.27,105.45,23740653,46.442,46.649,46.383,46.649,15412365,104.62714285714286,105.78285714285714,36.79999991756804,0.9726978244360254,46.27028571428571,46.17966666666667,68.55702523012052,0.3509308354626839
2016-09-07,105.58,106.49,104.83,106.1,39707231,46.649,46.776,46.521,46.766,11818854,104.82714285714287,105.78238095238096,43.83358088949913,0.9828547084655241,46.36271428571429,46.21095238095238,71.5133525215507,0.36759278939454276
2016-09-08,105.01,105.03,103.04,103.32,50719791,46.6,46.61,46.261,46.375,8455625,104.64571428571428,105.62904761904763,31.416400379144804,0.7578453759135186,46.374142857142864,46.21895238095238,57.6567813285391,0.34526705199762375
2016-09-09,102.46,103.52,100.98,100.98,44964056,45.962,46.124,45.247,45.247,17509750,104.24571428571429,105.40190476190476,23.38568932570682,0.3862529315959904,46.24671428571428,46.180238095238096,36.64025340318108,0.23385780415676294
2016-09-12,100.51,103.52,100.39,103.24,41785747,45.021,46.1,44.952,46.001,19394272,104.15285714285713,105.28571428571429,38.32428234782463,0.2710024076253177,46.23685714285715,46.16952380952381,48.86160125759459,0.20405445836512826
2016-09-13,105.27,106.52,105.0,105.7,62547232,45.825,45.987,45.482,45.668,17709205,104.32428571428571,105.2747619047619,47.07057252603277,0.3738573827750855,46.15985714285715,46.1452380952381,42.787045976688255,0.1518147491737878
2016-09-14,106.46,110.66,106.34,109.44,108613122,45.678,46.168,45.668,45.884,17452558,104.88999999999999,105.38190476190476,60.18930952991925,0.7485288603679123,46.08428571428571,46.12052380952381,48.5509039683645,0.12638688870565318
2016-09-15,111.49,113.31,111.12,113.15,90447884,45.982,46.726,45.884,46.639,16648497,105.99000000000001,105.67,68.45827435368153,1.3294990623524114,46.082857142857144,46.14809523809524,55.7425951884943,0.1652523896071969
2016-09-16,112.72,113.71,111.67,112.53,71964632,46.655,46.655,46.26,46.466,16137104,106.90857142857143,105.93666666666667,68.45827435368147,1.720065470604041,46.04,46.16833333333333,53.5795335774472,0.1800187804604647
2016-09-19,112.79,113.76,110.88,111.21,47369748,46.585,46.811,46.25,46.379,7235219,108.03571428571429,106.14619047619047,64.76360388462574,1.9011637623042787,46.040571428571425,46.18352380952381,50.88272368382549,0.18259622308953993
2016-09-20,110.68,111.75,110.17,111.2,34656540,46.536,46.625,46.287,46.349,5080884,109.49571428571429,106.34238095238095,67.16003695928583,2.0205864835816243,46.198,46.19585714285714,52.266839220264224,0.1801415559403594
2016-09-21,111.48,111.62,110.1,111.18,33923980,46.526,46.9,46.349,46.871,12240585,110.63000000000001,106.57714285714285,66.92986526070518,2.0895292255102476,46.32228571428571,46.23304761904762,57.87610603534602,0.21780651408911922
2016-09-22,111.97,112.55,111.63,112.23,30131295,47.146,47.211,47.037,47.156,10666460,111.56285714285714,106.84619047619047,67.59217109939509,2.2034925791522113,46.53485714285714,46.27590476190476,59.06745636786843,0.2675690139026585
2016-09-23,112.04,112.4,109.23,110.36,52802745,47.146,47.146,46.663,46.742,12178258,111.69428571428571,107.06428571428573,60.67366575461805,2.1184952912175277,46.657428571428575,46.31119047619048,53.02334116112355,0.2704818668744906
2016-09-26,109.32,111.02,109.23,110.52,29240653,46.545,46.627,46.379,46.466,19927041,111.31857142857143,107.31190476190477,61.02653323817435,2.040523110742015,46.63271428571429,46.32861904761905,48.330596483008875,0.24766450818433583
2016-09-27,110.63,110.81,110.0,110.72,24405226,46.526,46.998,46.408,46.978,8915598,111.05999999999999,107.59857142857143,60.24844716754756,1.9721343868852301,46.70585714285715,46.36952380952381,51.80394814069858,0.26780857749336207
2016-09-28,111.32,112.25,111.06,111.58,29459822,47.018,47.087,46.772,47.067,9193452,111.11285714285715,107.93142857142857,70.02909791559617,1.9646830005372067,46.80414285714285,46.406285714285715,56.2073913191777,0.28763873347629954
2016-09-29,110.79,111.43,109.47,109.85,35383410,47.008,47.123,46.645,46.782,11589344,110.92,108.22047619047619,72.16391799048998,1.798449771910839,46.866,46.43690476190476,66.22278568439668,0.27716220345180176
2016-09-30,110.12,111.0,109.47,110.68,34063033,46.89,47.171,46.851,47.028,9363911,110.84857142857142,108.54380952380953,70.02152847253491,1.7139257349880523,46.88842857142857,46.482523809523805,62.15960197247584,0.28541948387760385
2016-10-03,110.36,110.68,109.94,110.18,21290000,46.9,47.008,46.778,46.89,6331112,110.5557142857143,108.81428571428572,63.47773761199227,1.5882852418435647,46.850428571428566,46.51504761904762,65.16881804558997,0.27762767242912645
2016-10-04,110.69,111.93,110.28,110.63,29927280,47.047,47.121,46.558,46.722,9044602,110.59428571428573,109.05952380952381,54.46361584677488,1.5076462772221646,46.84757142857143,46.529761904761905,60.52763797804347,0.25495741932927984
2016-10-05,111.03,111.29,110.34,110.68,20421419,46.851,46.998,46.801,46.89,9151923,110.61714285714287,109.30857142857143,37.228541828211036,1.4312750510689654,46.908142857142856,46.54123809523809,53.69879140825723,0.24769203676581242
2016-10-06,111.33,111.96,110.76,111.52,28654697,46.93,47.042,46.722,46.998,5085840,110.73142857142857,109.56666666666665,44.893832090140144,1.4221377650393237,46.911,46.55228571428571,57.99278821757836,0.24779246881134753
2016-10-07,111.93,112.17,111.14,111.69,24470377,47.037,47.097,46.645,46.871,6171090,110.74714285714286,109.96523809523809,52.74599533885083,1.4123334780925774,46.883,46.575904761904766,57.30403776655099,0.23491625495744017
2016-10-10,112.63,114.31,112.33,113.63,36107269,47.116,47.303,47.087,47.196,6764391,111.28714285714287,110.56761904761905,61.38706646116032,1.5433149230420753,46.942142857142855,46.66871428571429,61.56156132627309,0.24807687082736862
2016-10-11,115.25,116.21,113.78,113.88,63602119,47.196,47.254,46.456,46.663,8857739,111.74428571428572,111.07428571428571,62.385321020789426,1.6482910987370758,46.89,46.70023809523809,47.1692975883586,0.21304228929152913
2016-10-12,114.91,115.51,114.31,114.9,37745045,46.703,46.871,46.461,46.742,5602202,112.41857142857143,111.51238095238097,62.28150865943502,1.7931209674583783,46.868857142857145,46.751380952380956,44.03114169076237,0.18946770501938914
2016-10-13,114.35,115.0,113.3,114.54,34806734,46.437,46.595,46.053,46.447,9814799,112.97714285714285,111.7552380952381,72.32905972087534,1.857439286627951,46.829571428571434,46.77819047619048,45.59570001841159,0.14530564947831692
2016-10-14,115.43,115.7,114.69,115.18,35191224,46.635,46.939,46.585,46.625,9599403,113.62,111.85190476190476,73.67886168379025,1.9377178639075083,46.79171428571429,46.77752380952381,52.44540118910008,0.12324927377544981
2016-10-17,114.89,115.39,114.34,115.11,22473663,46.625,46.717,46.496,46.526,5155234,114.13285714285715,111.97476190476192,72.60556117235032,1.972947884694534,46.72428571428571,46.78038095238095,42.03664531764866,0.09666665151507914
2016-10-18,115.71,115.74,115.01,115.03,22508257,46.871,46.988,46.722,46.782,5139853,114.61,112.15666666666667,69.31690918584133,1.9716842498730358,46.711571428571425,46.79957142857143,45.25790328332414,0.09515984887215723
